These stats, other than Total, are cummulative over previous MBs within each Frame
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
   Frame  |   MB   |  Total  |   Type   |  P Motion  |  B Motion  |   cbp   |    C    |    y    |    Cb   |    Cr   | Delta quan | Stuffing |
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
       4  |     40 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     41 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     42 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     43 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     44 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     45 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     46 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     47 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     48 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     49 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     50 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     51 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     52 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     53 |      20 |       51 |       30   |        0   |      23 |       0 |       0 |       0 |       0 |       6    |     0    |
       4  |     54 |       0 |       51 |       30   |        0   |      23 |       0 |       0 |       0 |       0 |       6    |     0    |
       4  |     55 |      14 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     56 |       0 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     57 |       0 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     58 |       0 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     59 |       0 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     60 |       0 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     61 |       0 |       56 |       33   |        0   |      28 |       0 |       0 |       0 |       0 |       7    |     0    |
       4  |     62 |      14 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     63 |       0 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     64 |       0 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     65 |       0 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     66 |       0 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     67 |       0 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     68 |       0 |       63 |       36   |        0   |      31 |       0 |       0 |       0 |       0 |       8    |     0    |
       4  |     69 |      16 |       70 |       39   |        0   |      36 |       0 |       0 |       0 |       0 |       9    |     0    |
       4  |     70 |       0 |       70 |       39   |        0   |      36 |       0 |       0 |       0 |       0 |       9    |     0    |
       4  |     71 |       0 |       70 |       39   |        0   |      36 |       0 |       0 |       0 |       0 |       9    |     0    |
       4  |     72 |       0 |       70 |       39   |        0   |      36 |       0 |       0 |       0 |       0 |       9    |     0    |
       4  |     73 |      27 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     74 |       0 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     75 |       0 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     76 |       0 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     77 |       0 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     78 |       0 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     79 |       0 |       79 |       51   |        0   |      41 |       0 |       0 |       0 |       0 |      10    |     0    |
       4  |     80 |      16 |       86 |       54   |        0   |      46 |       0 |       0 |       0 |       0 |      11    |     0    |
       4  |     81 |       0 |       86 |       54   |        0   |      46 |       0 |       0 |       0 |       0 |      11    |     0    |
       4  |     82 |       0 |       86 |       54   |        0   |      46 |       0 |       0 |       0 |       0 |      11    |     0    |
       4  |     83 |       0 |       86 |       54   |        0   |      46 |       0 |       0 |       0 |       0 |      11    |     0    |
       4  |     84 |      16 |       93 |       57   |        0   |      51 |       0 |       0 |       0 |       0 |      12    |     0    |
       4  |     85 |       0 |       93 |       57   |        0   |      51 |       0 |       0 |       0 |       0 |      12    |     0    |
       4  |     86 |      13 |       97 |       60   |        0   |      56 |       0 |       0 |       0 |       0 |      13    |     0    |
       4  |     87 |       0 |       97 |       60   |        0   |      56 |       0 |       0 |       0 |       0 |      13    |     0    |
       4  |     88 |      14 |      102 |       63   |        0   |      61 |       0 |       0 |       0 |       0 |      14    |     0    |
       4  |     89 |       0 |      102 |       63   |        0   |      61 |       0 |       0 |       0 |       0 |      14    |     0    |
       4  |     90 |      14 |      107 |       66   |        0   |      66 |       0 |       0 |       0 |       0 |      15    |     0    |
       4  |     91 |       0 |      107 |       66   |        0   |      66 |       0 |       0 |       0 |       0 |      15    |     0    |
       4  |     92 |       0 |      107 |       66   |        0   |      66 |       0 |       0 |       0 |       0 |      15    |     0    |
       4  |     93 |      39 |      114 |       88   |        0   |      75 |       0 |       0 |       0 |       0 |      16    |     0    |
       4  |     94 |      41 |      125 |      110   |        0   |      82 |       0 |       0 |       0 |       0 |      17    |     0    |
       4  |     95 |       0 |      125 |      110   |        0   |      82 |       0 |       0 |       0 |       0 |      17    |     0    |
       4  |     96 |       0 |      125 |      110   |        0   |      82 |       0 |       0 |       0 |       0 |      17    |     0    |
       4  |     97 |       0 |      125 |      110   |        0   |      82 |       0 |       0 |       0 |       0 |      17    |     0    |
       4  |     98 |       0 |      125 |      110   |        0   |      82 |       0 |       0 |       0 |       0 |      17    |     0    |
